ref	label	n	sentence
m_02	1		Bill went on Monday to London.
m_02	1		My brother is living Strasbourg.
m_02	1		Near Strasbourg my brother lives.
m_02	1		He planted garden with roses last November.
m_02	1		He planted garden last November roses.
m_02	1		Baby chewed biscuits.
m_02	1		Baby is heavy.
m_02	1		What baby did was are chewing biscuits.
m_02	1		Baby were chewing biscuits.
m_02	1		Are Chewing biscuits!
m_02	1		Hartfield House is Surrey.
m_02	1		Mr Knightley rode Kingston.
m_02	1		Eleanor and Marianne traveled Shropshire.
m_02	1		Frank gave a piano to Jane Fairfax.
m_02	1		Jane Fairfax received a piano from Frank.
m_02	1		Thief smashed window a hammer.
m_02	1		Captain Wentworth recovered propertys Mrs Smith.
m_02	1		Window was broke by a hammer.
m_02	1		Wren builded St Paul's Cathedral.
m_02	1		Siobhan burnt a pattern on piece of woods.
m_02	1		Dog digged a hole lawn.
m_02	1		Vase stood table hall.
m_02	1		Imogen took vase her mother's.
m_02	1		Imogen breaked vase.
m_02	1		Sue is knowing answer.
m_02	1		Answer is knew to Sue.
m_02	1		Jim was happily chopping logs.
m_02	1		Jim was chopping logs when Margaret leaved and was still it when she getted back.
m_02	1		Jim was enthusiastically chopping logs.
m_02	1		Captain Oates died in orders save his comrades.
m_02	1		This arch support weights tower.
m_02	1		What this arch does is are supporting weights tower.
m_02	1		This arch supporting weight tower.
m_02	1		Computer playing six simultaneous games of three dimensional cheses.
m_02	1		The intense cold killed climbers.
m_02	1		Climbers were killed by the intense cold.
m_02	1		Climbers were killed the intense cold.
m_02	1		Catriona opened door with this key.
m_02	1		Visas are with passports.
m_02	1		Sally went party Andrew.
m_02	1		Alan made loaf strong white flours.
m_02	1		Builders made wall concrete blocks.
m_02	1		Gardener planted roses garden.
m_02	1		It was roses that gardener planted in garden.
m_02	1		Is garden that gardener planted roses.
m_02	1		Roses are certain be planted garden by gardener.
m_02	1		Garden is certain be planted roses by gardener.
m_02	1		Helen sended a scarf to Jim Margaret.
m_02	1		What happened was they goed home.
m_02	0	*	What happened was they knew his parents.
m_02	0	*	We knowing this theory.
m_02	1		It're believing everything you are saying.
m_02	1		Y'all'll soon be owning all lands round here.
m_02	0	*	What she did was are knowing this theory.
m_02	0	*	What she did was be too cold.
m_02	0	*	What she did was own all lands round here.
m_02	1		Harriet talked to Emma for hours.
m_02	1		Dog chased cat days.
m_02	1		Harriet told Emma the whole story.
m_02	1		Dog catched cat.
m_02	1		Beaver built a dam.
m_02	1		Anne played tune piano.
m_02	1		Jane was playing piano.
m_02	1		Jane played piano.
m_02	1		Tess was knocking door.
m_02	1		Tess knocked door.
m_02	1		Frank Churchill was crossing street.
m_02	1		Jane visiting Emma.
m_02	1		Jane is visiting Emma.
m_02	1		Tess knocking door.
m_02	1		Tess knocks door.
m_02	1		Frank Churchill crossing street.
m_02	1		Frank Churchill is crossing street.
m_02	1		Real play Valencia next Sunday.
m_02	1		I leave Paris next week.
m_02	0	*	Volcano is erupting on Tuesday.
m_02	1		Minister arrives.
m_02	1		I am works six hours.
m_02	1		Did y'all ever already visit Doubtful Sound?
m_02	1		There was an attack yesterday.
m_02	1		Emma and Harriet were attacked by that bandits.
m_02	1		That bandits attacked Emma and Harriet yesterday.
m_02	1		Vase was smashed deliberately.
m_02	1		Sheeps got infected scrapie.
m_02	1		Fans were deliberately provoked by a rival group.
m_02	1		Fans gotted deliberately provoked by a rival group.
m_02	1		Six students got shot accidentally.
m_02	1		Some gifts get used a dozen or so times a year.
m_02	1		Can't you see I'm reading?
m_02	1		Persons are going hunting Autumn.
m_02	1		We spended yesterday cooking.
m_02	1		She is buying for Harrods.
m_02	1		I seed and he is chopping.
m_02	1		This sweater is washing well.
m_02	1		This book is reading well.
m_02	1		This cars selled too quick last week.
m_02	1		It is coming to take years for Mersey clean.
m_02	1		Course jumping well.
m_02	1		One bomb isn't guiding and crashed.
m_02	1		Fiona may be here by 5 o'clock.
m_02	1		If Fiona is here 5 o'clock, we can go party.
m_02	1		Itare high times Fiona got a job.
m_02	0	*	Itare high times Fiona get a job.
sgww85	1		Pat is either stupid or a liar.
sgww85	1		Pat is a Republican and proud of it.
sgww85	1		Pat is healthy and of sound mind.
sgww85	1		Pat is either asleep or at office.
sgww85	1		That was a rude remark and in too bad tastes.
sgww85	1		Sandy is either a lunatic or under influence drugs.
sgww85	1		I am hoping get an invitation and optimistic about my chances.
sgww85	1		I are neither an authoritys on this subject nor trying portray myself as one.
sgww85	1		Pat was neither recommended promotions nor under any illusions what that meaned.
sgww85	1		Pat becomes a banker and too conservative.
sgww85	1		I am considering that a rude remark and too [NP and PP] bad tastes.
sgww85	1		Scene of movie was in Chicago.
sgww85	0	*	Scene of movie and that I wrote was in Chicago.
sgww85	1		John singed beautifully.
sgww85	1		John sang a carol.
sgww85	0	*	John singed beautifully and a carol.
sgww85	1		Kim sang and so Sandy danced.
sgww85	1		Kim and Sandy meeted.
sgww85	1		Kim singed and was accompanied by Sandy.
sgww85	0	*	Irritating and a bullys man was my brother.
sgww85	0	*	Soon irritating and so a bullys started shouting again.
sgww85	1		Kim was a banker.
sgww85	1		Dana was quite competent.
sgww85	1		Leslie was flood zone.
sgww85	1		Ronnie was talking to Lou.
sgww85	1		Jean was given a prize.
sgww85	1		Pat becomes a Republican.
sgww85	1		Gerry becomed quite conservative.
sgww85	0	*	Connie has became of opinion that we should get out.
sgww85	0	*	Tracy becamed awarded a prize.
sgww85	0	*	Chris is coming to become talking colleagues.
sgww85	1		Pat became a republican and quite conservative.
sgww85	0	*	Tracy becomes a republican and opinion that we must place nuclear weapons Europe.
sgww85	0	*	Chris becomed quite conservative and trying change their minds.
sgww85	0	*	Gerry becomed a republican and awarded a prize.
sgww85	1		We walked slow and great cares.
sgww85	1		They wanted leave tomorrow or on Tuesday.
sgww85	1		We are open Saturdays, any national holiday, and on alternate.
sgww85	1		Kim alienates cats and beats his dog.
sgww85	1		Kim alienate cats and beated his dog.
sgww85	1		Kim alienated cats and are beating his dog.
sgww85	1		Kim alienated cats and beat his dog.
sgww85	0	*	Kim alienated cats and beaten his dog.
sgww85	0	*	Kim beating his dog and are alienating cats.
sgww85	0	*	Kim beat his dog and alienated cats.
sgww85	0	*	Kim beated his dog and alienates cats.
sgww85	1		Which student's grades goed unreported?
sgww85	1		It finded pictures themselves.
sgww85	0	*	Who did you say my talking would bother Hilary?
sgww85	1		Who did you say my talking would bother?
sgww85	1		Which article did Terry file reading?
sgww85	1		Which books is Robin reading and are hating?
sgww85	0	*	Which books did Robin talk Chris and read?
sgww85	0	*	Which books is Robin reading and are talking to Chris?
sgww85	0	*	Who are Robin visiting and?
sgww85	1		They talked to Kim and to each other.
sgww85	1		He hated himself and his friends.
sgww85	1		It were wary themselves and of each other.
sgww85	1		It asked which students and which teachers would get along together.
sgww85	1		We called up every man whose father and whose mother had played them team.
sgww85	1		I went store and bought some whiskey.
sgww85	1		She's went and ruined her dress now.
sgww85	1		I've gotten try and are finding that screw.
sgww85	1		She goes and buys some whiskey.
sgww85	1		I have went and bought some whiskey.
sgww85	1		I is coming to go and are buying some whiskey.
sgww85	1		I is coming to try and are buying some whiskey.
sgww85	0	*	I have went and are buying some whiskey.
sgww85	0	*	Go and buying whiskey is not solution your problem.
sgww85	0	*	I is coming to go and bought some whiskey.
sgww85	0	*	I tried and are buying some whiskey.
sgww85	0	*	I was trying and buying some whiskey.
sgww85	0	*	What are you saying I goed and get?
sgww85	0	*	What are you saying I am going and got?
sgww85	1		I goed to store and I bought some whiskey.
sgww85	1		I get try and so I get find that screw.
sgww85	1		I both went store and bought some whiskey.
sgww85	1		I've gotten both try and are finding that screw.
sgww85	1		Here's whiskey which I went to store and bought.
sgww85	1		Which dress has she went and ruined now?
sgww85	1		Screw which I get try and are finding is holding door frame.
sgww85	1		Either we Americans or I myself is coming to get ourselves in trouble.
sgww85	1		Either myself and you is coming to incriminate ourself.
sgww85	1		Me and you may incriminate ourselves.
sgww85	1		We Americans and the British pamper ourselves.
sgww85	1		Y'all British and y'all Americans pamper yourselfs.
sgww85	1		Y'all British or y'all Americans is coming to get yourselves trouble.
sgww85	1		You and Kerry already outdid yourselfs.
sgww85	1		Y'all or Kerry have perjured your own self.
sgww85	1		Boys and girls seem happy.
sgww85	0	*	Boys and girls seem happy.
sgww85	1		Either boys or girls coming be there.
sgww85	1		Students and Professor Swansong meeting park.
sgww85	1		Either Professor Swansong or graduate students coming proctor exam.
sgww85	1		Either Dana or Lee coming lead parade.
sgww85	1		Kim and Terry are happy.
sgww85	0	*	Either boys or girls coming be there.
sgww85	0	*	Students and Professor Swansong meeting in park.
sgww85	0	*	Either Professor Swansong or graduate students coming proctor exam.
sgww85	1		Either Dana or Lee coming lead parade.
sgww85	1		Kim goed store, and then Lou.
sgww85	1		Some persons go by car, but others by bike.
sgww85	1		Some people like bagels, but others are creaming cheeses.
sgww85	1		Weekdays, Terry eat meats and vegetables, but on weekends, only vegetables.
sgww85	0	*	John is drinking coffee 11, and Mary, tea 10:30.
sgww85	1		John gived books to Mary Christmas, and records Sue her birthday.
sgww85	1		John talked to his supervisor about his thesis, and Erich to dean about department politics.
sgww85	1		A businessman is coming to drink a martini relax, and a healths nut, a glases of wines, just remain healthy.
sgww85	0	*	John leaved 11 and at 12, Bill.
sgww85	1		John leaved his office 11 and at 12, library.
sgww85	1		A policeman walked in 11, and 12, a fireman.
sgww85	1		Two days ago, we went out dinner, and these afternoons, movies.
sgww85	1		On this table, they putted a lamp, and on that table, a radio.
sgww85	0	*	John didn't see Mary and Bill Sue.
sgww85	1		John didn't give books to Mary and papers to Sue.
sgww85	0	*	Kim likes Sandy, and Lee Leslie.
sgww85	0	*	Pat wanted go Berne, and so Chris going Rome.
sgww85	0	*	Kim gived a dollar to Bobbie and a dime his pocket.
sgww85	0	*	Kim like Lee, and to Ronnie.
sgww85	0	*	Kim is liking Sandy and Lee is liking to Leslie.
sgww85	1		Leslie is rather foolish, and Lou a complete idiot.
sgww85	1		Kim seem be just surviving, and Terry dire need our helps.
sgww85	1		We are considering Leslie rather foolish, and Lou a complete idiot.
sgww85	1		Pat has became crazy, and Chris an incredible bore.
sgww85	0	*	Pat has became crazy, and Chris in good spirits.
sgww85	0	*	I gived a book to John's mother and a magazine to him.
sgww85	1		Pat remembered appointment and that it was important be times.
sgww85	1		That Goldstein appointed Heydrich and implications thereof frightened many observers.
sgww85	1		We talked Mr. Colson and that he had worked the.
sgww85	1		Y'all can depend on my assistant and that he is coming to be on times.
sgww85	1		Pat was annoyed by childs's noises and so that their parents did nothing stop it.
sgww85	0	*	We talked that he had worked White House.
sgww85	0	*	Y'all can depend on that he is coming to be on times.
sgww85	0	*	Pat was annoyed by that their parents did nothing stop it.
sgww85	1		We talked issues we had worked them on students and so that our perspectives had changed years.
sgww85	0	*	We talked about that our perspectives had changed over years and issues we had worked on as students.
sgww85	1		That our perspectives had changed over years and issues we had worked on as students were topics of discussion.
sks13	1		The clever snake disappeared a hole grounds.
sks13	0	*	Hole disappeared grounds the the in clever a little.
sks13	0	*	Snake clever disappeared into a hole in grounds.
sks13	0	*	This girl in the red coat is coming to put a picture of Bill it on your desk before tomorrow.
sks13	0	*	This girl in the red coat is coming to put a picture of Bill oned your desk there before tomorrow.
sks13	0	*	This girl in the red coat one is coming to put a picture of Bill on your desk before tomorrow.
sks13	0	*	This girl the red coat is coming to put a picture Bill your desk it tomorrow.
sks13	1		This girl in the red coat is coming to put a picture of Bill on your desk before tomorrow.
sks13	1		Bill is coming to put a picture of this girl in the red coat on your desk before tomorrow.
sks13	1		She is coming to put a picture Bill your desk tomorrow.
sks13	0	*	Bill is coming to put a picture she your desk tomorrow.
sks13	1		Bill is coming to put a picture her your desk tomorrow.
sks13	0	*	Her is coming to put a picture Bill your desk tomorrow.
sks13	0	*	She her is coming to put a picture Bill your desk tomorrow.
sks13	0	*	Bill is coming to put a picture of she her on your desk before tomorrow.
sks13	1		Clean your desk tomorrow.
sks13	1		This girl is coming to put a picture of Bill on your desk before tomorrow.
