ref	label	n	sentence
sgww85	0	*	Either Professor Swansong or graduate students going to proctor exam.
sgww85	1		Either Dana or Lee going to lead parade.
sgww85	1		Kim had gone to store, and then Lou.
sgww85	1		Some persons by car by bike go , which others.
sgww85	1		Some persons like bagels, but others are creaming cheeses.
sgww85	1		Weekdays, Terry eat meats and vegetables, but on weekends, only vegetables.
sgww85	0	*	John is drinking coffee at 11, and Mary, tea at 10:30.
sgww85	1		John had given books to Mary at Christmas, and records to Sue for her birthday.
sgww85	1		John to his supervisor about his thesis to the dean about department politics talked , and Erich.
sgww85	1		Businessman would of wine drink martini to relax, and so the health nut, glass , just to remain like healthy.
sgww85	0	*	John at 11 left and at 12, Bill.
sgww85	1		John at 11 left hi office and at 12, a library.
sgww85	1		The policeman walking in at 11, and at 12, the fireman.
sgww85	1		Two day ago, went out dinner, and these afternoons, movie.
sgww85	1		This table, have put one lamp, and that table, one radio.
sgww85	0	*	John isn't seeing Mary and Bill Sue.
sgww85	1		John isn't giving books to Mary and papers to Sue.
sgww85	0	*	Kim is liking Sandy, and Lee to Leslie.
sgww85	0	*	Pat had wanted to go to Berne, and so Chris going to Rome.
sgww85	0	*	Kim had given the dollar to Bobbie and the dime hi pocket.
sgww85	0	*	Kim is liking , and Ronnie Lee.
sgww85	0	*	Kim is liking Sandy and Lee is liking Leslie.
sgww85	1		Leslie is like rather foolish, and Lou one complete idiot.
sgww85	1		Kim in dire need of our help seems to be just surviving, and Terry.
sgww85	1		Are considering Leslie rather foolish, and Lou the complete idiot.
sgww85	1		Pat becomes like crazy, and Chris an incredible bore.
sgww85	0	*	Pat becomes like crazy, and Chris in good spirits.
sgww85	0	*	Have given book to John's mother and magazine to her.
sgww85	1		Pat had remembered and that had been like important to be time appointment.
sgww85	1		That Goldstein had appointed and implication thereof have frightened many observers Heydrich.
sgww85	1		Have talked about Mr. Colson and so that had worked at a.
sgww85	1		Can on my assistant on time depend and that would be.
sgww85	1		Pat have been annoying by childs noises and that their parents have done the nothing to stop.
sgww85	0	*	At the White House talked about that had worked.
sgww85	0	*	Can on time depend on that would be.
sgww85	0	*	Pat have been annoyed by that their parent have done the nothing to stop.
sgww85	1		We about the issues we had worked on as students over the years talked and that our perspectives had changed.
sgww85	0	*	Over the years as students talked about that our perspectives had changed and the issues had worked them on.
sgww85	1		That our perspective had changed over year and issue had worked them on as student was topic of discussion.
sks13	1		That clever snake had disappeared into the hole in that grounds.
sks13	0	*	Into disappeared ground the the in clever Hole the little.
sks13	0	*	Snake clever had disappeared into the hole in grounds.
sks13	0	*	This girl in that red coat would put a picture of Bill it on your desk before the tomorrow.
sks13	0	*	This girl in that red coat would put the picture of Bill have onned your desk there before the tomorrow.
sks13	0	*	This girl in that red coat one would put one picture of Bill on your desk before the tomorrow.
sks13	0	*	This girl the red coat would put the picture Bill your desk the tomorrow.
sks13	1		This girl in that red coat would put picture of Bill on your desk before the tomorrow.
sks13	1		Bill would of this girl in the red coat on your desk before tomorrow put the picture.
sks13	1		Would put the picture of Bill on your desk before the tomorrow.
sks13	0	*	Bill would of she on your desk before tomorrow put picture.
sks13	1		Bill would put the picture him your desk the tomorrow.
sks13	0	*	Would of Bill on your desk before tomorrow put picture.
sks13	0	*	Would of Bill on your desk before tomorrow put the picture.
sks13	0	*	Bill would of she her on your desk before tomorrow put the picture.
sks13	1		Are Cleaning your desk before the tomorrow.
sks13	1		This girl would put the picture Bill your desk the tomorrow.
sks13	1		This boy must not go schools, and his father must not go schools either.
sks13	1		This boy must not go to , but hi father must go France France.
sks13	1		This actress must play in this movie and so he would play in this movie.
sks13	1		Can Mary win race and would Sue win race too?
sks13	1		This girl would buy breads and so so would that one buy breads.
sks13	1		Tourist would go park.
sks13	1		Would tourists going to park?
sks13	1		Some student from Australia is speaking Chinese.
sks13	1		Some student speaking Chinese Australia?
sks13	1		It would been for hours walking.
sks13	1		Will been for hours walking?
sks13	1		This girl will not buy breads, gon buy breads?
sks13	1		Sean Penn can act well in many kind of movie, can't acting well in many kind of movie?
sks13	1		Y'all would put the picture Bill your desk the tomorrow.
sks13	1		This girl in that red coat or would putting the picture of Bill on your desk before the tomorrow.
sks13	1		No boys would of Bill on your desk before tomorrow put picture.
sks13	1		This girl in that red coat but no boys would put the picture of Bill on your desk before the tomorrow.
sks13	1		This girl in that red coat would putting and the picture of Bill on your desk before the tomorrow.
sks13	1		This girl in the red coat would put picture of Bill in mailbox before the tomorrow.
sks13	1		This girl that red coat put picture Bill your desk that dinner.
sks13	1		This girl the red coat would put picture Bill your desk dinner and before the tomorrow.
sks13	1		This girl in the red coat would eat his breakfasts before the tomorrow.
sks13	1		This girl in the red coat would eat her breakfast before the tomorrow and have put picture of Bill on your desk before the tomorrow.
sks13	1		This girl a red coat would eating his breakfasts and would put picture Bill your desk the tomorrow.
sks13	1		This girl in the red coat would put picture of Bill on your desk.
sks13	1		This girl in a red dress must put picture of Bill on your desk.
sks13	0	*	This girl that red coat would and dress must put the picture Bill your desk.
sks13	0	*	This girl in the or on the red coat would put one picture of Bill on your desk.
sks13	1		John and Mary would with Henry play and with Sue.
sks13	1		It play unusual music, and I to unusual music listen.
sks13	1		Are playing and am listening unusual musics.
sks13	1		Love ices milks teas but still hate ices milks teas.
sks13	1		Love which hate ices milks teas.
sks13	1		May have thawed that and should have thawed that roast roast.
sks13	1		May having and should thawed roast.
sks13	1		Smith had loaned the valuable collection manuscripts library, and so his widow later had donated the valuable collection manuscripts library.
sks13	1		Smith had loaned and so her widow later had donated the valuable collection of manuscripts to library.
sks13	1		Have borrowed large sums of moneys from bank, and my sister had stolen large sums of moneys from bank.
sks13	1		Have borrowed and so my sister had stolen large sum moneys bank.
sks13	0	*	Are Putting the picture of Bill on your desk, this girl in that red coat put the picture of Bill on your desk before the tomorrow.
sks13	1		Mary should know that must go to station.
sks13	1		That must go to that station, Mary should know that must go to that station.
sks13	0	*	This your, this girl in that red coat would put picture of Bill on your desk before the tomorrow.
sks13	0	*	Would Bill, this girl a red coat would putting picture Bill your desk the tomorrow.
sks13	0	*	Red picture desk, this girl that red coat would put the picture.
sks13	0	*	Before your, this girl in that red coat would putting picture of Bill on your desk before the tomorrow.
sks13	0	*	Girl that red coat, this girl that red coat would put picture Bill your desk the tomorrow.
sks13	0	*	Would put the picture Bill your desk the tomorrow, this girl the red coat would put the picture Bill your desk the tomorrow.
sks13	0	*	Red, this girl in the red coat would putting picture of Bill on your desk before the tomorrow.
sks13	0	*	Of Bill on, this girl in the red coat would put the picture of Bill on your desk before the tomorrow.
sks13	0	*	Would put, this girl in that red coat would put picture of Bill on your desk before the tomorrow.
sks13	0	*	Your desk before, this girl the red coat would put picture Bill your desk the tomorrow.
sks13	1		Is your notes that John want to look at after clases.
sks13	1		It is after clases that Does John want to look at your note.
sks13	1		Is John who-who is wanting to look at your note after clases.
sks13	1		It had been Ann had bought the first edition Richard III $1000.
sks13	1		Had been the first edition Richard III that Ann had bought $1000.
sks13	1		Had been $1000 that Ann had bought one first edition Richard III.
sks13	0	*	Is before the tomorrow that this girl in that red coat would put one picture of Bill on your desk before the tomorrow.
sks13	1		Mary from England saw that tall man coming.
sks13	0	*	from England from England is that tall man coming that Mary had seen that tall man coming.
sks13	1		Mary see the tall man is coming back.
sks13	0	*	is the tall man is coming back that Mary saw it the tall man is coming back.
sks13	1		Of Bill in the red coat on your desk before tomorrow is the picture that this girl would put.
sks13	0	*	Is putting the picture of Bill on your desk before the tomorrow that this girl in that red coat would.
sks13	1		What-what John is wanting to look at now is your note.
sks13	0	*	What-all Mary had given have been book to John.
sks13	0	*	What-all Mary donate was the lot moneys NPR.
sks13	1		To Cleveland is that John had driven truck.
sks13	1		What-all John had become have been like deadly afraid of flying.
sks13	0	*	Is like deadly afraid of flying that John had become.
sks13	1		John had told us that is wanting to quit schools.
sks13	0	*	Is that is wanting to quit schools that tell us.
sks13	1		What-what John had told us is that is wanting to quit schools.
sks13	1		John had promised us to be like gentle.
sks13	0	*	It is to be like gentle that John had promised.
sks13	1		Mary would arrive the tomorrow.
sks13	0	*	Is like arrive the tomorrow that Mary would.
sks13	1		Henri on the top shelf wants book which.
sks13	1		What-what Henri is wanting on the top shelf is book which what.
sks13	1		That spy with his new contacts became like too friendly.
sks13	1		What-all spy became with his new contacts was like too friendly.
sks13	1		What-all this girl that red coat would do is put picture Bill your desk the tomorrow.
sks13	1		Henri about cooking wants to buy this books.
sks13	1		which books cookings Henri want to buy?
sks13	1		Have sent to you.
sks13	0	*	Sended to y'all.
sks13	0	*	Have sent to y'all recipes.
sks13	1		Bill's mother's friends waiting at that restaurant.
sks13	1		Bill's mother's friends and John waiting at restaurant.
sks13	1		Had been John that was waited at that restaurant.
sks13	0	*	At the restaurant was John Bill that were waiting.
sks13	1		At the restaurant was John and Bill that were waiting.
sks13	1		Would on Sunday with Marco eat spaghettuses.
sks13	1		Would to Hector about this speak.
sks13	1		Am doubting that Mary is reading mystery.
sks13	1		Had muttered that visitors would leave.
sks13	1		Facts that John snoring are like informative.
sks13	1		Man that had seen had known me.
sks13	1		That a visiting team had won a race could surprise them.
sks13	1		That is what-all should see.
sks13	1		John is knowing that had left.
sks13	1		John is knowing whether herself would come back.
sks13	1		John is knowing that had left and so whether would come back.
sks13	1		John know that had left and John know whether would come back.
sks13	1		John had asked whether she had left.
sks13	1		Doubting if would kick perfect goals every time.
sks13	1		It are thinking that she can do.
sks13	1		whether leaved is unclearest.
sks13	1		That girl had put the picture you have her guilt.
sks13	1		Am preferring for that girl to put picture there.
sks13	1		For a girl to put the picture there being what-all am preferring.
sks13	1		For that girl to put picture there would surprise you.
sks13	1		Am preferring for a girl to win it.
sks13	0	*	Am preferring for a girl to would win it.
sks13	0	*	Am preferring for girl to win.
sks13	1		Are Letting's are walking.
sks13	1		Am running on a beach.
sks13	1		The three sunbather go swimming.
sks13	1		Am hoping that Mary is winning.
sks13	1		Are knowing if Mary had won.
sks13	1		I am wondering whether Mary would win.
sks13	1		Preferring for Mary to leave it.
sks13	1		John is wondering whether Mary would win.
sks13	1		John is wondering whether to win.
sks13	1		Still Whether would win is question never considered it.
sks13	1		Still Whether to win is the question Mary never had considered.
sks13	1		On your desk think that would see that girl would put the picture.
sks13	1		On your desk understand that would prefer for girl to put the picture.
sks13	1		Mary cut papers easy.
sks13	1		A paper is cutting easily.
sks13	1		That had won that could surprising them race.
sks13	0	*	That had won race can surprising them.
